,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,weight
372,25529.5,736.8010774850845,224.81752014160156,73.08626556396484,106.48161315917969,322.6474914550781,80.25359344482422,78.0,8.0,288.0,130.0,25529.5,5717234.166666666,1868904.6666666665,1429138111.5833333,396441792.625,159080850.0833333,386591859884.25,94949829943.13333,32349328142.833332,14896880140.900002,148785322.98580146,-22092280.29101652,22266394.13674429,-97981459.1225586,223752007.78300095,-41660317.27883053,-8796778.822023392,0.22828400006697372,-0.03389658344133379,0.03416372944990597,-0.0009408884335463574,0.00214862768926994,-0.0004000523263946626,-8.447299642429767e-05,89.4
373,25586.0,742.8427076339722,204.20399475097656,66.70711517333984,108.43443298339844,320.10455322265625,80.40025329589844,52.0,4.0,292.0,135.0,25586.0,5190078.0,1703513.6666666665,1204200067.0,323101116.6666666,136017261.3333333,305562722785.8,71596261750.06667,24486531701.933334,12066731309.7,151401284.6157273,-22453827.60230857,22597468.770208523,-130282304.75250244,530169425.1097946,-114398153.74415016,1638784.5631427765,0.2312729121546463,-0.03429932653335523,0.03451874548537953,-0.001244169194199588,0.005063008884293185,-0.0010924788215265744,1.5650055264722426e-05,89.4
374,25392.0,748.9503531455994,189.2825469970703,93.51256561279297,104.34381103515625,333.83270263671875,64.02513885498047,50.0,5.0,278.0,184.0,25392.0,4790866.666666666,2374320.6666666665,1037042363.3333333,392287983.25,266516891.66666666,246117756816.6,76197682442.3,39612715104.53333,33415227734.4,133119733.45865738,-55689873.47302729,44502137.87962964,219462951.59710693,242042930.4240532,-257939328.64732456,171637026.4275627,0.20646603639720826,-0.08637387669506488,0.0690219232001598,0.0021360870261887153,0.0023558635282035162,-0.0025105870920704436,0.0016705855029171103,89.4
375,25646.0,764.8082177639008,202.84686279296875,80.08673095703125,106.31111145019531,337.3091735839844,69.3622055053711,50.0,1.0,293.0,172.0,25646.0,5157033.5,2050738.0,1187260769.5,363536332.3333333,200044582.0,299201798985.95,75894747164.41667,32048563520.983334,21927311942.0,150257161.91510367,-48836925.31787932,36060867.39951649,32104032.76019287,598269892.316246,-367140049.2585163,164003504.82401657,0.22845249510673313,-0.07425215077943806,0.054827304257132385,0.0003047968645300227,0.005679996300863811,-0.003485641093543463,0.0015570552900841979,89.4
376,26523.5,796.080295920372,188.2434844970703,83.45486450195312,106.70336151123047,350.8429260253906,69.51667785644531,34.0,3.0,302.0,172.0,26523.5,4990424.166666666,2190954.833333333,1104409357.5833333,358326828.2916666,219694432.25,270486132325.65002,71391070785.01666,32068970714.88333,24749898098.050003,165455849.81660986,-53903606.920194626,38712168.15564242,428979579.6310425,446161753.9428711,-361427526.32584,206613763.27537155,0.23519087177167575,-0.07662247250399495,0.055028266373107315,0.0037442043064850688,0.003894173149077665,-0.0031545988779124842,0.0018033588985753018,89.4
377,26403.0,788.4650719165802,195.89646911621094,83.16253662109375,107.7297134399414,343.3791809082031,69.03759002685547,40.0,3.0,301.0,171.0,26403.0,5146398.333333333,2182307.1666666665,1163181030.5,372551056.1666666,219225464.3333333,289344032777.3,76049018949.51666,33648609757.183334,24729174737.050003,160059574.40273416,-52818105.11632097,38849576.37799892,223343059.81726074,498048123.85479355,-350970048.86489964,187239357.2142601,0.2296017037225224,-0.07576633242563097,0.055728805718569,0.0019716928994097443,0.004396814255935742,-0.0030983955974213484,0.0016529661204223811,89.4
378,26014.0,779.5533845424652,213.519287109375,74.16153717041016,102.73922729492188,351.55206298828125,73.4112777709961,56.0,1.0,305.0,155.0,26014.0,5515622.5,1928456.6666666665,1337517170.1666665,364753900.0,173287061.3333333,354983775646.85004,80911088763.71666,29963476431.783333,17421441828.4,168066429.69975448,-44127432.39569712,30327688.871923685,127861131.5559082,471195413.5525093,-235275473.9706354,78939473.71984863,0.2483514514293335,-0.0652070250013598,0.04481516959273215,0.0011714417652230959,0.004317011591404709,-0.0021555535539848447,0.000723229923862571,89.4
379,25717.5,760.3990565538406,222.74758911132812,78.3203125,102.72990417480469,344.08599853515625,73.64112854003906,76.0,2.0,290.0,152.0,25717.5,5703413.333333333,2026044.3333333333,1422613881.75,408316679.125,188977879.75,385042297964.30005,93895394809.31667,35522423381.01666,19462646009.2,157758291.16598368,-41002588.481018364,29364556.501935035,-425825450.4154053,7210734.142789841,72910987.38269424,-51900466.78014755,0.23852543488756506,-0.06199458790194857,0.04439825988312173,-0.004014761429880024,6.798414065986588e-05,0.0006874183299118284,-0.0004893272396434661,89.4
380,21454.0,713.7543950080872,296.2126159667969,74.96855163574219,93.46060943603516,323.67529296875,73.24800872802734,149.0,5.0,280.0,145.0,21454.0,6288198.5,1614588.0,1961087073.5,441753145.25,142563425.66666666,644021886106.05,129385051926.81667,36950222898.183334,13925262847.2,118006977.69491673,-31484938.07795751,21052546.12233925,48389591.94970703,253860771.8149128,-96328468.88892555,27454839.488479614,0.25638412761606766,-0.06840475486993823,0.04573914845634998,0.0007177633339595226,0.003765519538350077,-0.0014288412073569874,0.00040723792721905747,72.4
381,21465.0,708.9015827178955,299.6954040527344,78.33999633789062,94.0142822265625,325.175537109375,73.64981842041016,170.0,6.0,264.0,143.0,21465.0,6439469.166666666,1693705.6666666665,2046292114.3333333,477495266.0,154849578.5,682382887857.65,143067880708.88333,41665307422.05,15527166941.900002,114460614.28904295,-30614001.081696153,21206956.31044598,-177846792.55615234,-27424095.864665985,41879888.890766144,-37999269.97534561,0.2484244212506417,-0.06644438830008027,0.04602741196728411,-0.0026346249792165376,-0.0004062609561803902,0.000620409284938823,-0.0005629217397183543,72.4
382,22315.5,737.5706294775009,298.9523010253906,79.94620513916016,92.83895111083984,340.3731384277344,73.01417541503906,150.0,5.0,286.0,145.0,22315.5,6613295.333333333,1812077.1666666665,2092829378.4166665,500700437.7083333,170186363.91666666,698466875369.7001,148315316718.73334,44709286229.4,17447935691.95,132950587.17791128,-36316499.84433442,23040942.21629274,-553167077.9732666,-102816528.15598679,171808422.28314304,-113613666.50828552,0.2669789468725418,-0.07292740173883268,0.046268667317920203,-0.007436006654958838,-0.0013821219990330469,0.0023095527957959425,-0.0015272636675075484,72.4
383,22008.0,729.4701242446899,294.997314453125,74.139404296875,92.1644515991211,340.36590576171875,74.16919708251953,148.0,3.0,284.0,143.0,22008.0,6462467.666666666,1639506.5,2023921744.0,449573981.1666666,143154047.8333333,668268120925.1001,132108617545.08333,37311405048.61667,13774398622.25,126271419.44928646,-31853579.063242137,21017480.969363406,-196926389.2331543,41759800.094646454,21323913.099081993,-21429497.06370735,0.2607017267697376,-0.06576534184696307,0.04339298318622093,-0.0027406430444774556,0.0005811750579180037,0.00029676690027992283,-0.00029823632222680184,72.4
384,22392.0,739.4112491607666,300.83563232421875,70.75984954833984,94.07575225830078,333.837158203125,74.21031951904297,146.0,3.0,292.0,144.0,22392.0,6653609.0,1598001.3333333333,2108727120.0,440889022.4166666,136134678.3333333,704829053024.3,130754700361.66667,35432928885.6,12908083475.0,131658848.97101665,-33944670.57541382,22093580.560239762,-5653525.470947266,438533064.8221512,-173522672.66310215,39445574.12861061,0.26258159560279526,-0.06769955708685844,0.04406363629507173,-7.535067367663182e-05,0.005844806401533831,-0.0023127251041010427,0.0005257340042821668,72.4
385,20750.0,693.5289993286133,188.3854217529297,116.965087890625,98.60337829589844,294.4952392578125,94.86758422851562,49.0,56.0,269.0,112.0,20750.0,3900189.0,2447034.5,839220958.3333333,467763059.75,301488943.5,197657025017.1,101543926769.35,58481145045.78333,38592665289.05,106137862.63593566,7816214.471903622,12911697.996855438,16745550.425354004,-363160728.2233715,-30515388.174081326,-7073844.290863037,0.24650976951298745,0.01815349565255595,0.029987976186628972,0.00026999403833524683,-0.005855360324814423,-0.0004920096787032713,-0.0001140539270511597,72.4
386,21668.0,723.5533845424652,185.95899963378906,111.6440200805664,94.48145294189453,323.8502197265625,110.23290252685547,46.0,29.0,275.0,158.0,21668.0,4020758.0,2433296.6666666665,860612418.6666666,488881965.3333333,299047708.3333333,202552729237.6,110281721792.63333,63686666660.03333,39262233416.4,114512414.30244291,37354503.690665185,25790708.702028632,357432991.2887268,-227423893.82045937,-194985744.15179634,-113098081.34044647,0.24390175051107513,0.07956193129910538,0.05493202669478437,0.00517186962433263,-0.00329070555030934,-0.002821342382863512,-0.0016364704593887453,72.4
387,21279.5,706.3990565538406,198.93991088867188,101.77631378173828,92.66730499267578,317.21942138671875,110.6832275390625,66.0,29.0,261.0,152.0,21279.5,4196357.666666666,2149063.1666666665,935256682.0833333,460258774.625,242463697.25,226961702072.80002,108859150132.2,55212999801.76666,29657179980.350002,107727009.55380464,36459451.53974849,25425115.78317228,39374336.81060791,25790098.987823486,34460662.911590576,34765887.46743393,0.23790401187642515,0.08051694582488235,0.05614875110979702,0.0005960870733862377,0.00039043564598785485,0.0005216990904691392,0.0005263198771783457,72.4
388,22286.0,718.7838325500488,240.981201171875,138.5475616455078,104.65502166748047,294.88787841796875,103.27598571777344,100.0,65.0,277.0,133.0,22286.0,5373015.166666666,3105103.333333333,1412163659.8333333,773244935.9166666,453039061.6666666,397181017629.25,208061721446.08334,115801649402.25,68726140222.0,116763319.65429616,24623949.464758754,20405717.384257197,415382839.4371338,-568081804.183527,-284932512.5459604,-81937613.8252716,0.2350943443149771,0.04957850865324891,0.041085409038832225,0.005602324173274616,-0.0076617956299961645,-0.00384292308500553,-0.0011051036081697187,73.4
389,23011.5,731.3107439279556,191.38893127441406,74.14237976074219,100.32711029052734,314.01385498046875,71.09037780761719,50.0,3.0,282.0,153.0,23011.5,4417253.0,1688795.0,972313736.4166666,286206108.2916666,151200248.41666666,235087510023.2,57036019817.38333,23169551270.65,15258548990.400002,124384480.78322244,-37972445.04622966,27260976.660153598,690308149.6153564,256983991.98306084,-281088637.8988209,160766330.3216591,0.2348963885229611,-0.07170983187437213,0.051481542751614304,0.00859370968458504,0.003199217366792949,-0.003499298322182487,0.0020013948417243266,73.4
390,22711.0,708.9848430156708,343.0068359375,62.450408935546875,106.41488647460938,295.1101989746094,75.56807708740234,205.0,0.0,271.0,137.0,22711.0,7775592.333333333,1407959.3333333333,2778036596.1666665,455505333.5833333,109738589.5,1030781679338.7001,154628105375.6,33994803373.399998,9666254651.800001,115897714.82317209,-26539393.549411893,22452715.50411941,301875519.7233887,577489203.4289942,-285931138.0355139,79160643.66446114,0.22469963057503076,-0.051453921549158205,0.04353077096368425,0.003883624682297873,0.007429391181677908,-0.003678500416760381,0.001018400663570167,73.4
391,20208.5,638.7178171873093,181.86656188964844,142.75831604003906,99.17742156982422,275.9570617675781,95.81365966796875,57.0,88.0,245.0,108.0,20208.5,3657813.333333333,2889448.833333333,750704351.25,530567033.2083333,426496084.0833333,167877929736.1,109889064688.23334,79348418982.2,64804651925.450005,88626592.80622089,7566094.566122949,13357327.597133994,-85820720.5196228,-187018893.82468796,-12580063.17288351,3739346.0996170044,0.21701806960485012,0.018526936274960742,0.032707806521996174,-0.0014782808795790745,-0.003221441782207498,-0.00021669436867659958,6.441106305939812e-05,73.4
392,21830.0,699.8721451759338,188.76463317871094,134.49197387695312,102.04451751708984,300.2158508300781,101.37963104248047,53.0,66.0,270.0,127.0,21830.0,4129882.0,2960256.833333333,895241146.0,579989137.4166666,419147542.1666666,212683933569.40002,128474285352.45,84511269484.38333,61588225731.350006,113934442.65945947,19956548.71486485,17721957.224078774,209728238.9630432,-475788058.77085495,-197063504.35757685,-56642148.585258484,0.2390823746722728,0.04187723172766709,0.03718811904524126,0.002978671231352885,-0.006757393329048612,-0.0027987999807833827,-0.0008044617134398163,73.4
393,22183.5,718.1980460882187,184.3297576904297,124.48006439208984,99.99175262451172,311.61505126953125,103.0765609741211,44.0,49.0,280.0,139.0,22183.5,4115572.1666666665,2788347.1666666665,885278770.25,541877492.0416666,369574779.5833333,209977570421.85,120032283174.38333,74525481257.45,51167501196.15,121741264.48935091,24572107.85354513,19094471.16229844,565233057.7663574,-359950560.30693245,-216683458.6703248,-86215244.06149292,0.24738745472658277,0.0499323811417068,0.038801409201761214,0.007711740084282607,-0.004910974554900091,-0.002956314197956302,-0.0011762750680800605,73.4
394,22487.5,730.3401814699173,186.5577392578125,132.6643524169922,99.50208282470703,313.5033264160156,104.86064147949219,38.0,58.0,287.0,142.0,22487.5,4165339.333333333,2992828.833333333,897280594.75,584322596.0416666,419802312.5833333,213148015335.5,130082004195.83333,85512951641.5,61516236429.25,125738548.6437732,29963611.831885934,21491054.07832563,364664624.51782227,-436037268.2002106,-222279385.07943678,-75072431.58782196,0.24864864129017028,0.05925319999717895,0.04249867247639709,0.0048088440623333,-0.005750037396452028,-0.0029312053576123773,-0.0009899825555148597,73.4
395,21915.5,712.457931637764,189.06875610351562,129.19491577148438,97.66134643554688,311.1495056152344,100.92089080810547,48.0,69.0,276.0,127.0,21915.5,4149905.833333333,2821558.1666666665,904939245.9166666,554719212.7083333,380186171.9166666,216236842092.95,124553154335.48334,77391719906.31667,53342223271.450005,119115585.69745982,20430663.738914073,16918599.290746093,-233217148.01885986,307329192.9436588,139116733.4229908,37894270.51737213,0.24800807620896406,0.042538258783614204,0.0352258626583554,-0.0032800617623652646,0.0043224040032920396,0.0019565948802744673,0.0005329605854141829,73.4
